model_id,method,ablation,task,eval_variant,steer_variant,rf_mode,steering_factor,topk,accuracy
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,4,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,2,0.01,0.0
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,2,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,2,0.05,0.14
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,2,0.07,0.82
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,2,0.09,0.92
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,2,0.1,0.9
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,2,0.5,0.0
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,2,1.0,0.0
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,1,0.01,0.0
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,1,0.03,0.0
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,1,0.05,0.0
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,1,0.07,0.06
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,1,0.09,0.08
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,1,0.1,0.08
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,1,0.5,0.76
Falcon3-10B-Instruct,atp,steer,from_female-long_to_male-long,single,single,w_rf,1,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.01,0.358974358974359
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.03,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.05,0.8974358974358975
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.07,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.01,0.1794871794871795
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.03,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.05,0.9230769230769231
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.07,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.01,0.07692307692307693
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.03,0.8717948717948718
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.05,0.6410256410256411
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.07,0.1282051282051282
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.01,0.05128205128205128
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.03,0.717948717948718
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.05,0.9230769230769231
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.07,0.38461538461538464
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.09,0.07692307692307693
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.01,0.05128205128205128
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.03,0.41025641025641024
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.05,1.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.07,0.7948717948717948
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.09,0.07692307692307693
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.1,0.15384615384615385
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.01,0.02564102564102564
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.03,0.07692307692307693
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.05,0.7948717948717948
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.07,0.6410256410256411
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.09,0.5897435897435898
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.1,0.6923076923076923
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.01,0.02564102564102564
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.03,0.07692307692307693
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.05,0.38461538461538464
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.07,0.2564102564102564
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.09,0.28205128205128205
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.1,0.3333333333333333
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.01,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.03,0.14
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.05,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.07,0.14
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.09,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.1,0.06
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.5,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,1.0,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.01,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.03,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.05,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.07,0.1
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.09,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.1,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.5,0.44
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,1.0,0.34
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.01,0.08
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.03,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.05,0.96
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.07,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.09,0.06
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.1,0.28
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.5,0.3
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,1.0,0.42
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.01,0.1
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.03,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.05,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.07,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.09,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.1,0.08
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.5,0.12
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,1.0,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.01,0.14
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.03,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.05,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.09,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.1,0.08
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.5,0.04
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,1.0,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.01,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.03,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.05,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.09,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.1,0.12
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.5,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,1.0,0.02
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.01,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.03,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.05,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.07,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.09,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.1,0.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.5,1.0
OLMo-2-1124-13B-DPO,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,1.0,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.01,0.6888888888888889
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.09,0.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.1,0.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.5,0.08888888888888889
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,1.0,0.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.01,0.4222222222222222
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.09,0.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.1,0.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.5,0.06666666666666667
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,1.0,0.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.01,0.24444444444444444
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.5,0.9777777777777777
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,1.0,0.022222222222222223
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.01,0.2222222222222222
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.5,0.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,1.0,0.28888888888888886
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.01,0.2
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.5,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,1.0,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.01,0.1111111111111111
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.03,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.5,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,1.0,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.01,0.022222222222222223
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.03,0.7333333333333333
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.05,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.07,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.09,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.1,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,0.5,1.0
gemma-3-12b-it,atp,steer,from_female-long_to_male-long,single,long,w_rf,1,1.0,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.01,0.5833333333333334
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.03,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.05,0.10416666666666667
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.07,0.0625
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.09,0.020833333333333332
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.1,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,10,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.01,0.20833333333333334
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.03,0.16666666666666666
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.05,0.22916666666666666
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.07,0.22916666666666666
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.09,0.08333333333333333
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.1,0.0625
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,8,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.01,0.08333333333333333
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.03,0.75
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.05,0.9583333333333334
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.07,0.4583333333333333
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.09,0.0625
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.1,0.10416666666666667
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,6,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.01,0.041666666666666664
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.03,0.625
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.05,0.9791666666666666
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.07,0.875
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.09,0.10416666666666667
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.1,0.08333333333333333
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,5,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.01,0.041666666666666664
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.03,0.3333333333333333
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.05,0.9583333333333334
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.07,1.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.09,0.5833333333333334
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.1,0.8333333333333334
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,4,1.0,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.01,0.020833333333333332
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.03,0.041666666666666664
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.05,0.3125
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.07,0.75
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.09,0.6875
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.1,0.8333333333333334
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,0.5,0.0
Qwen1.5-32B-Chat,atp,steer,from_female-long_to_male-long,single,long,w_rf,2,1.0,0.0
