model_id,task,method,ablation,eval_variant,steer_variant,rf_mode,topk,max_accuracy,best_steering_factor
Qwen1.5-14B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.1,0.88,4.0
Qwen1.5-14B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.5,0.02,1.0
Qwen1.5-14B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.01,0.78,8.0
OLMo-2-1124-13B-DPO,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.03,0.78,2.0
OLMo-2-1124-13B-DPO,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.05,0.78,2.0
OLMo-2-1124-13B-DPO,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.07,0.74,1.0
OLMo-2-1124-13B-DPO,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.09,0.76,1.0
OLMo-2-1124-13B-DPO,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.1,0.76,1.0
OLMo-2-1124-13B-DPO,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.5,0.76,1.0
OLMo-2-1124-13B-DPO,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,1.0,0.5,1.0
gemma-3-12b-it,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.01,0.92,10.0
gemma-3-12b-it,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.03,0.98,6.0
gemma-3-12b-it,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.05,0.98,6.0
gemma-3-12b-it,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.07,0.98,5.0
gemma-3-12b-it,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.09,0.98,8.0
gemma-3-12b-it,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.1,0.98,6.0
gemma-3-12b-it,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.5,0.98,2.0
gemma-3-12b-it,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,1.0,0.86,4.0
Qwen1.5-32B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.01,0.92,10.0
Qwen1.5-32B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.03,0.94,5.0
Qwen1.5-32B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.05,0.94,5.0
Qwen1.5-32B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.07,0.94,2.0
Qwen1.5-32B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.09,0.92,2.0
Qwen1.5-32B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.1,0.94,2.0
Qwen1.5-32B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.01,0.62,10.0
Falcon3-10B-Instruct,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.03,0.28,5.0
Falcon3-10B-Instruct,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.05,0.32,4.0
Falcon3-10B-Instruct,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.07,0.48,5.0
Falcon3-10B-Instruct,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.09,0.54,5.0
Falcon3-10B-Instruct,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.1,0.56,5.0
Falcon3-10B-Instruct,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,0.5,0.38,1.0
Falcon3-10B-Instruct,from_femaleGeneration-single_to_maleGeneration-single,atp,steer,long,long,comb,1.0,0.16,1.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.01,0.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.03,0.4,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.05,0.4888888888888889,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.07,1.0,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.09,1.0,4.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.1,0.9555555555555556,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.5,0.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.01,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.03,0.20408163265306123,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.05,0.2857142857142857,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.07,0.7142857142857143,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.09,0.12244897959183673,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.1,0.12244897959183673,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.5,0.7142857142857143,1.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,1.0,0.5918367346938775,4.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.01,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.03,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.05,1.0,8.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.07,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.09,1.0,6.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.1,1.0,6.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.5,1.0,5.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,1.0,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.01,1.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.03,1.0,8.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.05,0.9795918367346939,4.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.07,0.9591836734693877,4.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.09,0.8571428571428571,2.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.1,0.8775510204081632,2.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.01,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.03,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.05,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.07,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.09,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.1,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,0.5,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,single,w_rf,1.0,,
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.01,0.08888888888888889,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.03,0.3333333333333333,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.05,0.08888888888888889,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.07,0.9555555555555556,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.09,0.4222222222222222,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.1,0.8666666666666667,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.5,0.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.01,0.10204081632653061,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.03,0.14285714285714285,5.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.05,0.10204081632653061,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.07,0.9591836734693877,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.09,0.16326530612244897,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.1,0.12244897959183673,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.5,0.7142857142857143,1.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,1.0,0.30612244897959184,5.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.01,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.03,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.05,1.0,6.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.07,1.0,6.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.09,1.0,5.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.1,1.0,5.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.5,1.0,4.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,1.0,1.0,2.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.01,1.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.03,0.8775510204081632,5.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.05,1.0,5.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.07,1.0,4.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.09,0.9387755102040817,4.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.1,0.9795918367346939,2.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.01,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.03,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.05,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.07,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.09,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.1,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,0.5,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,single,long,w_rf,1.0,,
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.01,0.06,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.03,0.36,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.05,0.54,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.07,0.42,8.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.09,0.66,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.1,0.72,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.5,0.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.01,0.28,5.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.03,0.62,6.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.05,0.72,4.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.07,0.44,4.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.09,0.52,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.1,0.48,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.5,0.56,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,1.0,0.76,1.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.01,0.36,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.03,0.68,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.05,0.8,8.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.07,0.96,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.09,0.96,6.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.1,0.98,6.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.5,0.98,5.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,1.0,0.82,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.01,0.48,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.03,0.42,5.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.05,0.72,4.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.07,0.72,4.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.09,0.68,2.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.1,0.66,2.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.01,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.03,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.05,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.07,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.09,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.1,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,0.5,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,single,comb,1.0,,
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.01,0.1,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.03,0.32,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.05,0.6,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.07,0.66,8.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.09,0.68,6.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.1,0.72,5.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.5,0.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.01,0.3,5.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.03,0.58,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.05,0.7,4.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.07,0.72,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.09,0.7,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.1,0.74,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.5,0.66,1.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,1.0,0.5,1.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.01,0.98,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.03,0.94,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.05,0.98,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.07,0.94,6.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.09,0.98,10.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.1,0.98,5.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.5,0.98,2.0
gemma-3-12b-it,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,1.0,0.9,6.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.01,0.48,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.03,0.6,8.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.05,0.88,6.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.07,0.76,6.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.09,0.8,6.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.1,0.8,6.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.5,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,1.0,0.0,10.0
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.01,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.03,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.05,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.07,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.09,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.1,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,0.5,,
Falcon3-10B-Instruct,from_femaleMCQA-long_to_maleMCQA-long,atp,steer,long,long,comb,1.0,,
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.01,1.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.03,1.0,6.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.05,1.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.07,1.0,4.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.09,1.0,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.1,1.0,2.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.5,0.0,10.0
Qwen1.5-14B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,1.0,0.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.01,1.0,5.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.03,1.0,2.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.05,1.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.07,1.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.09,1.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.1,1.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.5,1.0,10.0
OLMo-2-1124-13B-DPO,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,1.0,0.5918367346938775,4.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.01,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.03,1.0,10.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.05,1.0,8.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.07,1.0,8.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.09,1.0,6.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.1,1.0,6.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.5,1.0,5.0
gemma-3-12b-it,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,1.0,0.0,10.0
Qwen1.5-32B-Chat,from_femaleMCQA-single_to_maleMCQA-single,atp,steer,single,single,w_rf,0.01,1.0,10.0
